,#scale(0),id(1),desc_scale(2),desc_id(3),num_prog(4),pid(5),upid(6),desc_pid(7),phantom(8),sam_mvir(9),mvir(10),rvir(11),rs(12),vrms(13),mmp?(14),scale_of_last_MM(15),vmax(16),x(17),y(18),z(19),vx(20),vy(21),vz(22),Jx(23),Jy(24),Jz(25),Spin(26),Breadth_first_ID(27),Depth_first_ID(28),Tree_root_ID(29),Orig_halo_ID(30),Snap_num(31),Next_coprogenitor_depthfirst_ID(32),Last_progenitor_depthfirst_ID(33),Last_mainleaf_depthfirst_ID(34),Rs_Klypin(35),Mvir_all(36),M200b(37),M200c(38),M500c(39),M2500c(40),Xoff(41),Voff(42),Spin_Bullock(43),b_to_a(44),c_to_a(45),A[x](46),A[y](47),A[z](48),b_to_a(500c)(49),c_to_a(500c)(50),A[x](500c)(51),A[y](500c)(52),A[z](500c)(53),T/|U|(54),M_pe_Behroozi(55),M_pe_Diemer(56),Macc(57),Mpeak(58),Vacc(59),Vpeak(60),Halfmass_Scale(61),Acc_Rate_Inst(62),Acc_Rate_100Myr(63),Acc_Rate_1*Tdyn(64),Acc_Rate_2*Tdyn(65),Acc_Rate_Mpeak(66),Mpeak_Scale(67),Acc_Scale(68),First_Acc_Scale(69),First_Acc_Mvir(70),First_Acc_Vmax(71),Vmax@Mpeak(72)
1289,1.00035,3060077475,0.0,-1,1,-1,-1,-1,0,429800000000.0,429200000000.0,156.106,11.858,131.24,1,0.0963,138.91,37.86065,9.80395,11.34038,-234.73,612.12,-180.64,-173800000000.0,765300000000.0,-150100000000.0,0.08476,474583117,474583117,3060077475,1637666,180,-1,474583951,474583295,12.1717,440100000000,460960000000,373180000000,288680000000,165190000000,4.87001,11.9,0.07753,0.9137200000000001,0.83242,8.456539999999999,4.53674,-0.95615,0.85885,0.7889,7.195310000000001,3.4131199999999997,0.027989999999999998,0.5536,512100000000,197200000000,429200000000.0,430300000000.0,138.91,145.85,0.4083,-26.23,-1.659,13.06,15.43,16.4,0.9973,1.0,1.0,429200000000.0,138.91,138.06
1911,1.00035,3060077494,0.0,-1,1,-1,-1,-1,0,546524000000.0,284900000000.0,136.169,18.004,108.62,1,0.6463,110.49,37.84868,9.93322,10.9613,-13.09,598.56,-48.51,-361900000000.0,33710000000.0,82860000000.0,0.07147,524597542,524597542,3060077494,1637685,180,-1,524598715,524597717,15.9507,286630000000,313480000000,227750000000,163560000000,84640000000,10.5176,8.1,0.07162,0.92069,0.76066,4.41246,-1.0291,7.2199100000000005,0.85126,0.7609199999999999,3.69231,2.53439,4.53909,0.5756,297000000000,177300000000,284900000000.0,545500000000.0,110.49,153.86,0.5864,11.92,8.104,19.42,-14.22,3.136,0.6884,1.0,1.0,284900000000.0,110.49,148.87
2990,1.00035,3060077536,0.0,-1,1,3060077543,3060077543,-1,0,170900000000.0,170900000000.0,114.849,2.171,114.75,1,0.1383,125.57,37.97606,10.63637,11.27426,63.5,208.89,-260.24,-28400000000.0,5854000000.0,-11590000000.0,0.019030000000000002,593766492,593766492,3060077536,1637727,180,-1,593767554,593766670,4.25659,176640000000,177320000000,158790000000,140520000000,111630000000,4.1961699999999995,4.33,0.01406,0.9013899999999999,0.7559,5.6509,-0.9129,-2.58492,0.95729,0.83783,5.2188,1.50911,-0.35566,0.5278,341000000000,83690000000,715200000000.0,735200000000.0,171.81,185.73,0.3064,-38.15,-36.49,-103.5,-70.31,0.0,0.6223,0.562,0.562,715200000000.0,171.81,182.15
3120,1.00035,3060077506,0.0,-1,1,3060077543,3060077543,-1,0,163600000000.0,163600000000.0,113.176,11.141,94.19,1,0.1863,99.32,38.56435,10.56931,11.00165,-367.46,357.28,291.86,-26830000000.0,-33940000000.0,11570000000.0,0.02265,600292967,600292967,3060077506,1637697,180,-1,600293275,600293140,9.34105,165600000000,211120000000,136160000000,104270000000,58471000000,1.60022,7.94,0.02169,0.86949,0.6137699999999999,0.85854,6.62018,4.24578,0.8843,0.5373399999999999,0.03703,5.79456,2.5765599999999997,0.5718,180700000000,86550000000,164000000000.0,168900000000.0,99.51,106.29,0.3363,-14.31,0.9481,6.731,2.06,2.104,0.7004,0.991,0.991,164000000000.0,99.51,100.19
3258,1.00035,3060077523,0.0,-1,1,-1,-1,-1,0,155167000000.0,155000000000.0,111.16,5.572,98.82,1,0.1983,109.91,38.19523,11.37904,11.10498,-22.37,14.0,-277.35,-17020000000.0,-5998000000.0,-48070000000.0,0.032619999999999996,608256054,608256054,3060077523,1637714,180,-1,608256450,608256231,5.813280000000001,156200000000,170100000000,139700000000,115170000000,69920000000,2.43553,5.72,0.02721,0.93475,0.7127100000000001,2.22653,5.41754,3.2858099999999997,0.9066799999999999,0.74585,3.05724,3.948,2.7558,0.5338,213800000000,56970000000,155000000000.0,155500000000.0,109.91,121.69,0.3844,-11.92,2.67,1.9969999999999999,3.8480000000000003,1.909,0.9973,1.0,1.0,155000000000.0,109.91,109.14
3908,1.00035,3060077497,0.0,-1,1,3060077543,3060077543,-1,0,126800000000.0,126800000000.0,103.958,3.335,97.17,1,0.2023,108.24,38.016529999999996,10.15465,11.2166,-9.28,690.34,-125.17,-2413000000.0,6424000000.0,3447000000.0,0.0071200000000000005,639677978,639677978,3060077497,1637688,180,-1,639678261,639678143,4.53947,128800000000,140390000000,113810000000,97043000000,65695000000,1.21119,5.37,0.00569,0.9584,0.81029,-1.14421,5.23987,1.8170400000000002,0.9206700000000001,0.79055,-1.12475,3.01483,3.7932,0.5368,203200000000,53430000000,125800000000.0,201700000000.0,109.78,120.14,0.3184,0.0,4.144,-3.59,-13.5,0.7987,0.6704,0.988,0.64,181700000000.0,111.49,113.41
4189,1.00035,3060077488,0.0,-1,1,3060077543,3060077543,-1,0,116400000000.0,116400000000.0,101.045,2.705,97.08,1,0.3363,107.5,38.50939,10.27692,11.117980000000001,-34.77,107.09,-226.24,-39240000000.0,-17450000000.0,-4091000000.0,0.04566,653380743,653380743,3060077488,1637679,180,-1,653381265,653380917,4.10133,133300000000,127570000000,98543000000,82051000000,63242000000,1.9271,5.6,0.03684,0.8106800000000001,0.75174,-3.15394,4.30391,-0.9744299999999999,0.8858799999999999,0.82315,-1.21421,3.8182400000000003,-1.81968,0.5504,204100000000,52470000000,189900000000.0,193000000000.0,116.31,127.71,0.3244,-73.92,-39.0,-28.52,-18.76,0.526,0.7184,0.7959999999999999,0.7959999999999999,189900000000.0,116.31,120.84
4292,1.00035,3060077501,0.0,-1,1,-1,-1,-1,0,129033000000.0,113400000000.0,100.17,11.93,79.17,1,0.6883,80.57,38.11457,9.74954,10.69282,-155.22,572.02,-164.71,-7748000000.0,35810000000.0,-28910000000.0,0.041819999999999996,657676431,657676431,3060077501,1637692,180,-1,657677117,657676602,12.2478,115990000000,138340000000,92273000000,71283000000,31757000000,2.90112,6.54,0.04163,0.66728,0.6493899999999999,8.46171,1.49851,-0.5163399999999999,0.57104,0.50208,7.168010000000001,0.58797,-0.82849,0.5648,123300000000,68560000000,113400000000.0,129500000000.0,80.57,93.56,0.6824,26.23,2.052,-3.443,3.753,14.95,0.7843,1.0,1.0,113400000000.0,80.57,85.52
4411,1.00035,3060077496,0.0,-1,1,-1,-1,-1,0,114333000000.0,110300000000.0,99.238,3.365,87.75,1,0.1443,98.83,37.87742,9.94003,11.20241,86.14,587.01,-164.25,-25520000000.0,-31330000000.0,-798700000.0,0.04696,662368076,662368076,3060077496,1637687,180,-1,662368375,662368252,5.05888,111220000000,117220000000,101950000000,85186000000,54928000000,1.8260900000000002,6.59,0.03777,0.9116299999999999,0.81062,4.87829,-0.4944,4.55115,0.91653,0.80132,4.17247,-0.70434,4.0178199999999995,0.5128,163300000000,42930000000,110300000000.0,114500000000.0,98.83,105.05,0.2584,-4.769,-5.815,-1.545,0.07943,0.487,0.8863,1.0,1.0,110300000000.0,98.83,98.4
6438,1.00035,3060077530,0.0,-1,1,3060077543,3060077543,-1,0,71150000000.0,71150000000.0,85.753,8.553,69.93,1,0.1623,70.75,38.29214,10.7548,11.5519,-263.37,-120.21,-22.88,-15640000000.0,-789900000.0,-13600000000.0,0.039580000000000004,741522624,741522624,3060077530,1637721,180,-1,741523059,741522792,9.27685,74554000000,77689000000,61743000000,45523000000,20172000000,5.45343,9.67,0.04025,0.84956,0.70839,5.34167,4.50949,-3.8261,0.92289,0.56012,-2.95173,-4.3804099999999995,3.4863699999999995,0.5938,80670000000,38030000000,72100000000.0,72920000000.0,70.94,74.33,0.4683,-25.99,-8.634,1.564,-0.3196,1.726,0.7184,0.982,0.982,72100000000.0,70.94,72.68
6929,1.00035,3060077534,0.0,-1,1,3060077543,3060077543,-1,0,65420000000.0,65420000000.0,83.389,1.336,85.69,1,0.4803,92.68,38.1896,10.87579,11.205960000000001,178.77,333.25,-0.55,-5894000000.0,3630000000.0,-8019000000.0,0.03155,758207358,758207358,3060077534,1637725,180,-1,758208100,758207529,2.92921,78643000000,67331000000,61879000000,55882000000,45114000000,2.72064,10.42,0.02363,0.8440700000000001,0.79125,0.1134,5.00213,0.08665,0.9498,0.8849600000000001,-0.03659,4.2834699999999994,0.83911,0.5516,134800000000,32170000000,106000000000.0,199800000000.0,102.52,127.49,0.3124,-9.777000000000001,-3.234,-9.92,-9.602,0.0,0.4264,0.7240000000000001,0.522,182500000000.0,115.21,127.38
9576,1.00035,3060077522,0.0,-1,1,3060077543,3060077543,-1,0,45110000000.0,45110000000.0,73.672,1.399,74.72,1,0.1623,86.52,38.1778,10.67718,10.87266,-183.1,166.99,-345.34,107800000.0,3020000000.0,-3157000000.0,0.02536,839627402,839627402,3060077522,1637713,180,-1,839627848,839627575,2.1693700000000002,50430000000,45659000000,42525000000,37618000000,27259000000,0.7658699999999999,2.49,0.01811,0.8650200000000001,0.84141,3.26986,2.5788599999999997,-0.45688,0.91825,0.7592800000000001,3.0819099999999997,2.00801,0.5879,0.5156,93010000000,22900000000,62830000000.0,244000000000.0,92.34,126.92,0.4264,6.438,-2.266,-6.935,-4.506,0.0,0.5223,0.7959999999999999,0.48,127400000000.0,108.34,123.6
517,1.00035,3058441936,0.0,-1,1,3058441797,3058441797,-1,0,1175000000000.0,1175000000000.0,218.355,13.299,207.35,1,0.1623,201.94,9.18111,0.7262,7.9295800000000005,-30.98,-26.88,198.14,-1600000000000.0,-558500000000.0,-471700000000.0,0.03476,367469386,367469386,3058441936,2127,180,-1,367472344,367469563,14.6232,1274400000000,1267800000000,1062800000000,861530000000,527200000000,8.7958,6.86,0.03188,0.70567,0.6049,-6.7165,0.26969,9.270719999999999,0.82288,0.71138,-5.25116,0.3216,7.24343,0.6078,1615000000000,500800000000,1398000000000.0,2021000000000.0,209.96,244.45,0.4743,-429.2,-164.3,-36.36,-60.78,0.0,0.5984,0.76,0.76,1398000000000.0,209.96,228.47
1059,1.00035,3058441852,0.0,-1,1,-1,-1,-1,0,640733000000.0,536700000000.0,168.185,15.562,146.44,1,0.8713,142.61,9.67853,0.275,8.707939999999999,333.21,-257.54,-366.58,365500000000.0,752300000000.0,599800000000.0,0.06595,449008807,449008807,3058441852,2043,180,-1,449009932,449008982,16.0752,552680000000,569990000000,479220000000,367460000000,188230000000,10.8852,19.09,0.0688,0.9012,0.7914,10.1748,-7.48221,2.39489,0.8445299999999999,0.66242,8.06219,-7.39553,-0.4385,0.635,636600000000,285700000000,536700000000.0,708900000000.0,142.61,147.64,0.5323,40.54,25.2,28.91,20.86,52.64,0.9133,1.0,1.0,536700000000.0,142.61,147.64
1627,1.00035,3058441956,0.0,-1,1,-1,-1,-1,0,334300000000.0,334300000000.0,143.635,10.516,121.3,1,0.1803,128.11,9.313089999999999,1.20845,8.222480000000001,173.83,-370.85,-426.94,-167200000000.0,18740000000.0,-12250000000.0,0.02745,504269024,504269024,3058441956,2147,180,-1,504269770,504269197,11.0944,339240000000,365550000000,285410000000,227480000000,132890000000,3.64865,6.64,0.02482,0.92689,0.8079,2.08842,5.20815,6.6157,0.9626399999999999,0.7270300000000001,0.8974799999999999,3.79834,6.01536,0.5486,413300000000,153600000000,334300000000.0,334300000000.0,128.11,137.17,0.3064,0.0,8.774,7.129,8.995,10.83,0.9734,1.0,1.0,334300000000.0,128.11,128.14
1914,1.00035,3058441931,0.0,-1,1,-1,-1,-1,0,310733000000.0,284200000000.0,136.06,9.014,117.11,1,0.9943,121.43,9.0125,0.8952600000000001,7.57257,-235.37,-150.64,138.22,-37070000000.0,83160000000.0,-64950000000.0,0.02503,524936464,524936464,3058441931,2122,180,-1,524937154,524936639,10.4826,288270000000,299990000000,257600000000,215490000000,116530000000,3.34004,6.41,0.021580000000000002,0.9268799999999999,0.80375,-2.06014,0.38777,7.0991,0.8859100000000001,0.77836,-3.03877,0.3058,5.58836,0.5324,374500000000,122400000000,284200000000.0,311300000000.0,121.43,136.67,0.3784,9.538,16.96,-10.92,-3.6180000000000003,2.727,0.8444,1.0,1.0,284200000000.0,121.43,124.36
2992,1.00035,3058441820,0.0,-1,1,-1,-1,-1,0,192833000000.0,170800000000.0,114.819,17.105,101.8,1,0.7363,88.97,9.37135,0.34973000000000004,8.68642,101.18,-141.46,-371.56,-10890000000.0,-5165000000.0,29360000000.0,0.011309999999999999,593868814,593868814,3058441820,2011,180,-1,593869352,593868987,17.1103,197090000000,212900000000,142290000000,101270000000,43751000000,8.91894,14.79,0.01431,0.8787,0.6836800000000001,2.25604,-2.13841,7.926489999999999,0.78235,0.5751,2.29839,-1.51014,5.83892,0.723,181200000000,118700000000,170800000000.0,230500000000.0,88.97,99.45,0.4984,-47.69,-12.84,-2.146,-3.807,18.06,0.7783,1.0,0.868,174200000000.0,91.83,99.45
3846,1.00035,3058441955,0.0,-1,1,3058441797,3058441797,-1,0,129100000000.0,129100000000.0,104.587,3.955,92.9,1,0.1743,99.92,8.93131,1.00407,8.389339999999999,-80.5,-131.13,-219.8,5674000000.0,19830000000.0,38350000000.0,0.03778,636712969,636712969,3058441955,2146,180,-1,636713563,636713140,6.19729,132480000000,133300000000,121300000000,103590000000,61470000000,2.14902,8.66,0.0313,0.9272100000000001,0.9017799999999999,3.6740800000000005,3.8838699999999995,4.21592,0.9062399999999999,0.83229,4.7654,3.47424,1.8779299999999999,0.5296,191900000000,46480000000,131000000000.0,145400000000.0,104.92,115.11,0.2883,7.154,-1.7630000000000001,-1.595,-0.1418,0.0,0.5624,0.907,0.907,131000000000.0,104.92,100.36
4418,1.00035,3058441871,0.0,-1,1,-1,-1,-1,0,148833000000.0,110000000000.0,99.156,2.525,102.11,1,0.1863,117.47,8.67101,0.04142,8.33844,239.55,-389.64,-80.93,-15880000000.0,-2861000000.0,-932200000.0,0.02225,662766911,662766911,3058441871,2062,180,-1,662767253,662767089,2.8404599999999998,111080000000,114900000000,103720000000,91183000000,74009000000,2.39058,5.59,0.01517,0.9835799999999999,0.85219,0.537,4.35288,1.48231,0.97047,0.8125,-2.82249,2.86154,1.3340299999999998,0.5054,243000000000,58740000000,110000000000.0,235800000000.0,117.47,144.51,0.2163,2.385,4.237,0.6969,-0.4447,0.0,0.6044,1.0,0.58,232900000000.0,134.45,135.01
5401,1.00035,3058441883,0.0,-1,1,3058441797,3058441797,-1,0,87090000000.0,87090000000.0,91.734,4.343,78.38,1,0.2343,86.87,9.236419999999999,0.5698,8.2622,145.26,98.04,-15.41,-6479000000.0,-17110000000.0,18020000000.0,0.042230000000000004,703229750,703229750,3058441883,2074,180,-1,703230077,703229927,5.61613,88320000000,91592000000,80279000000,64741000000,35574000000,2.6729700000000003,5.16,0.03556,0.9995200000000001,0.9115,3.6695300000000004,1.82198,-3.9157699999999998,0.92791,0.8515299999999999,4.45486,0.8926,-2.04251,0.5174,115500000000,29580000000,91180000000.0,95540000000.0,86.59,95.35,0.2464,-3.338,-0.9622,-3.8089999999999997,-0.9714,2.2030000000000003,0.8144,0.937,0.937,91180000000.0,86.59,86.52
5672,1.00035,3058441905,0.0,-1,1,-1,-1,-1,0,88999000000.0,82190000000.0,89.978,5.119,74.56,1,0.4983,82.61,9.443760000000001,1.40457,8.15427,-57.85,-434.34,-59.12,-31340000000.0,-2317000000.0,-20180000000.0,0.06751,713938305,713938305,3058441905,2096,180,-1,713938756,713938478,6.19747,82323000000,86957000000,73873000000,59834000000,36119000000,3.79184,3.61,0.056960000000000004,0.86924,0.6622100000000001,-3.6450699999999996,-3.61326,4.39314,0.9451299999999999,0.68174,-2.74605,-0.6127,4.82245,0.505,114000000000,32030000000,82190000000.0,88460000000.0,82.61,93.75,0.3244,-3.1,-4.263999999999999,1.156,0.9919,0.0,0.5323,1.0,1.0,82190000000.0,82.61,85.56
6517,1.00035,3058441796,0.0,-1,1,3058441797,3058441797,-1,0,70060000000.0,70060000000.0,85.313,3.812,110.2,1,0.4323,78.02,8.9958,0.71105,8.12819,124.74,-421.55,-93.79,-26020000000.0,-4558000000.0,-1672000000.0,0.03833,744498921,744498921,3058441796,1987,180,-1,744499120,744499093,5.9661800000000005,102770000000,71829000000,64332000000,54928000000,29440000000,10.9369,23.03,0.05268,0.6883100000000001,0.43901999999999997,-1.47822,0.95031,6.6109,0.66467,0.39393,-0.86006,1.3645399999999999,5.4145199999999996,1.1744,102100000000,22760000000,18670000000.0,70060000000.0,57.23,78.02,0.3483,682.5,569.4,25.55,12.91,9.851,1.0,0.898,0.898,18670000000.0,57.23,78.02
6593,1.00035,3058441909,0.0,-1,1,3058441931,3058441931,-1,0,69240000000.0,69240000000.0,84.98,9.693,73.4,1,0.1323,71.43,8.9196,0.8604799999999999,7.54668,289.91,-65.15,-134.42,-21230000000.0,-7872000000.0,-2580000000.0,0.04408,746794159,746794159,3058441909,2100,180,-1,746794555,746794332,8.44258,76599000000,79870000000,58744000000,43342000000,21399000000,1.994,4.14,0.04626,0.9252600000000001,0.79198,0.72621,-1.81475,6.41897,0.9241299999999999,0.69463,-0.78504,-2.31248,4.8208,0.6288,77230000000,40620000000,68560000000.0,73190000000.0,72.3,86.2,0.4023,-3.338,10.2,-0.952,1.56,2.895,0.9073,0.991,0.85,71010000000.0,72.25,74.52
6705,1.00035,3058441949,0.0,-1,1,3058441797,3058441797,-1,0,67880000000.0,67880000000.0,84.419,2.156,81.58,1,0.2463,89.69,8.71755,0.77095,7.9381699999999995,51.75,38.89,73.73,1534000000.0,7710000000.0,-5118000000.0,0.02481,750767922,750767922,3058441949,2140,180,-1,750768194,750768098,3.4428099999999997,72101000000,69511000000,63651000000,54791000000,38572000000,4.95643,2.51,0.01968,0.91415,0.8791,4.3718900000000005,-0.58302,-1.97695,0.96598,0.8890600000000001,-2.6876,-0.59887,3.22471,0.5468,115800000000,28490000000,76330000000.0,99090000000.0,88.13,102.98,0.2524,-3.1,-5.934,-3.395,-2.069,0.0,0.5564,0.8320000000000001,0.522,95540000000.0,96.92,92.96
6873,1.00035,3058441935,0.0,-1,1,3058441936,3058441797,-1,0,65970000000.0,65970000000.0,83.62,1.99,86.26,1,0.3603,76.86,9.08717,0.72822,8.05081,-276.13,15.79,379.39,1380000000.0,-12180000000.0,8120000000.0,0.02997,756484352,756484352,3058441935,2126,180,-1,756484801,756484526,5.734380000000001,81097000000,67194000000,62697000000,54383000000,26033000000,5.21724,5.32,0.03236,0.9247299999999999,0.7890699999999999,5.7843800000000005,0.07276,-1.65556,0.9059999999999999,0.6985399999999999,4.38277,-0.35834,-3.27481,0.7148,99920000000,20850000000,88050000000.0,140900000000.0,93.79,111.05,0.3604,3.338,15.76,-11.75,-12.77,0.0,0.4503,0.895,0.628,137900000000.0,101.37,110.02
7054,1.00035,3058441790,0.0,-1,1,-1,-1,-1,0,89139300000.0,63790000000.0,82.688,7.787,64.63,1,0.6283,67.77,8.56453,0.00535,7.76167,-41.94,-135.79,-342.31,15730000000.0,21790000000.0,-8181000000.0,0.06781000000000001,763326417,763326417,3058441790,1981,180,-1,763326911,763326586,9.22787,65695000000,72237000000,55473000000,38845000000,18945000000,3.8481099999999997,3.87,0.06538,0.81625,0.67504,6.85273,-1.61004,2.48882,0.70026,0.57043,5.078130000000001,-1.9756599999999997,2.49736,0.5414,72350000000,30530000000,63790000000.0,79730000000.0,67.77,83.96,0.5744,0.0,0.8659,0.6137,-3.055,0.6896,0.7064,1.0,1.0,63790000000.0,67.77,74.34
7287,1.00035,3058441794,0.0,-1,1,3058441797,3058441797,-1,0,61610000000.0,61610000000.0,81.735,0.455,92.24,1,0.5223,94.34,9.06206,0.76197,8.14269,-135.52,-375.42,474.08,1829000000.0,-5215000000.0,3272000000.0,0.020640000000000002,770537328,770537328,3058441794,1985,180,-1,770538110,770537504,2.54267,71556000000,62969000000,60380000000,56972000000,45932000000,2.0486,10.03,0.01584,0.73036,0.69002,4.6808,0.9682799999999999,-3.30186,0.7844,0.7417699999999999,4.35074,1.24295,-2.7673,0.6088,136100000000,31350000000,278600000000.0,334600000000.0,131.03,134.72,0.3363,-25.99,-15.5,-11.85,-19.74,0.0,0.5444,0.51,0.51,278600000000.0,131.03,132.06
8060,1.00035,3058441870,0.0,-1,1,-1,-1,-1,0,65876700000.0,54930000000.0,78.668,1.971,75.12,1,0.1143,84.35,9.21594,0.17514000000000002,8.67046,-133.95,-343.09,186.72,-10490000000.0,-2701000000.0,-14390000000.0,0.07155,794929674,794929674,3058441870,2061,180,-1,794929943,794929849,3.11118,55200000000,56700000000,51929000000,46477000000,32575000000,1.6870900000000002,7.82,0.053770000000000005,0.9144399999999999,0.79932,0.61887,4.63426,-0.47271,0.94694,0.76532,2.6201,3.23769,0.8835,0.5184,98250000000,23990000000,54930000000.0,80960000000.0,84.35,90.75,0.4023,0.0,0.5341,-0.2705,-3.221,0.0,0.5283,1.0,0.6579999999999999,70870000000.0,83.81,83.74
9429,1.00035,3058441965,0.0,-1,1,-1,-1,-1,0,55513300000.0,45800000000.0,74.041,4.359,63.03,1,0.6163,67.41,8.721160000000001,0.80332,8.57687,310.78,-280.95,-368.86,-5848000000.0,6558000000.0,5274000000.0,0.04406,836047850,836047850,3058441965,2156,180,-1,836048095,836048015,5.2698,46341000000,50157000000,39254000000,31621000000,18400000000,2.84972,5.98,0.04143,0.8563700000000001,0.71637,3.4098699999999997,-0.03044,5.2020800000000005,0.8628100000000001,0.70786,2.47208,-1.23013,4.41922,0.574,59470000000,17310000000,45800000000.0,46070000000.0,67.41,70.14,0.4083,-6.438,-1.3,3.3989999999999996,2.307,1.381,0.9973,1.0,1.0,45800000000.0,67.41,65.1
9894,1.00035,3058444615,0.0,-1,1,-1,-1,-1,0,44663300000.0,43480000000.0,72.771,6.058,56.62,1,0.3183,63.69,9.8316,0.37789,8.311160000000001,134.78,-209.63,-355.24,3168000000.0,5816000000.0,4434000000.0,0.03756,848324853,848324853,3058444615,4806,180,-1,848325081,848325012,6.07306,44842000000,49476000000,37209000000,25896000000,15947000000,1.88442,3.86,0.03513,0.8359700000000001,0.75355,1.91461,2.63076,4.77568,0.87044,0.74659,0.8288200000000001,3.0447,3.0549,0.5236,49160000000,19490000000,43480000000.0,44710000000.0,63.69,66.92,0.4264,-6.438,-2.7,-0.0648,1.001,0.824,0.9494,1.0,1.0,43480000000.0,63.69,59.78
2554,1.00035,3058454806,0.0,-1,1,3058454805,3058454805,-1,0,205900000000.0,205900000000.0,122.213,2.512,137.47,1,0.4623,155.21,16.925179999999997,16.346410000000002,12.054210000000001,176.77,-260.67,170.28,506200000.0,2556000000.0,4476000000.0,0.00245,567417343,567417343,3058454806,14997,180,-1,567417999,567417521,2.82567,239470000000,226800000000,183460000000,163830000000,139020000000,7.90141,3.67,0.0017100000000000001,0.7379100000000001,0.6513899999999999,-1.96226,4.9716,2.1061799999999997,0.8807,0.79857,-1.71397,4.15594,1.2543,0.5589999999999999,492800000000,116500000000,386700000000.0,620600000000.0,171.94,198.28,0.2163,-66.77,77.28,-32.14,-35.44,0.0,0.4384,0.622,0.37200000000000005,517200000000.0,194.96,192.96
4553,1.00035,3058443268,0.0,-1,1,3058454805,3058454805,-1,0,106500000000.0,106500000000.0,98.08,4.898,80.59,1,0.3183,89.58,17.3592,16.230220000000003,11.80538,-269.6,170.74,187.34,9104000000.0,11270000000.0,15460000000.0,0.02437,668202424,668202424,3058443268,3459,180,-1,668202848,668202597,6.8942,107130000000,112720000000,97861000000,80006000000,46750000000,2.04221,10.09,0.021,0.8274600000000001,0.7096399999999999,8.80044,1.80677,-2.80172,0.83326,0.7027,7.218210000000001,1.4483700000000002,-2.99571,0.5126,146300000000,35440000000,106300000000.0,108800000000.0,90.75,111.83,0.2464,4.769,2.0,-0.1006,0.7344,0.0,0.4083,0.991,0.991,106300000000.0,90.75,98.05
